대여일자,남성,여성,내국인,비회원,1920~1929,1930~1939,1940~1949,1950~1959,1960~1969,1970~1979,1980~1989,1990~1999,2000~2009,2010~2019,대여,기타회원,기온(°C),강수량(mm),풍속(m/s),습도(%),적설(cm),전운량(10분위),지면온도(°C),1시간평균 미세먼지농도(㎍/㎥)
2023-09-18 12:00:00,2611.0,1864.0,4475.0,0.0,0.0,2.0,12.0,89.0,382.0,715.0,959.0,1655.0,658.0,2.0,4475.0,2197,28.6,,3.3,66,,6,38.3,10
2023-09-18 13:00:00,2445.0,1747.0,4192.0,0.0,0.0,1.0,17.0,86.0,406.0,694.0,898.0,1451.0,636.0,3.0,4192.0,2080,28.2,,3.2,67,,7,32.0,26
2023-09-18 14:00:00,2443.0,1743.0,4186.0,0.0,0.0,4.0,25.0,109.0,380.0,609.0,811.0,1530.0,716.0,1.0,4186.0,2075,27.8,,3.0,68,,8,31.0,32
2023-09-18 15:00:00,3155.0,2233.0,5388.0,0.0,0.0,1.0,18.0,147.0,502.0,764.0,872.0,1639.0,1428.0,17.0,5388.0,2418,28.2,,2.8,64,,8,30.9,12
2023-09-18 16:00:00,4609.0,3109.0,7718.0,0.0,1.0,2.0,25.0,148.0,614.0,1103.0,1334.0,2134.0,2350.0,7.0,7718.0,3256,28.1,,2.5,64,,6,29.6,8
2023-09-18 17:00:00,6973.0,4566.0,11539.0,0.0,1.0,1.0,19.0,164.0,891.0,1804.0,2356.0,4196.0,2100.0,5.0,11539.0,5415,28.0,,2.6,64,,7,27.9,16
2023-09-18 18:00:00,9386.0,6825.0,16211.0,0.0,0.0,2.0,27.0,154.0,1032.0,2507.0,3766.0,6609.0,2097.0,16.0,16211.0,8093,26.5,,4.1,67,,2,24.9,13
2023-09-18 19:00:00,6236.0,4485.0,10721.0,0.0,0.0,3.0,11.0,124.0,661.0,1482.0,2221.0,4585.0,1627.0,4.0,10721.0,5450,25.0,,2.4,74,,2,23.2,19
2023-09-18 20:00:00,5434.0,3828.0,9262.0,0.0,0.0,2.0,8.0,94.0,527.0,1160.0,1811.0,3965.0,1682.0,8.0,9262.0,4607,24.2,,1.9,74,,0,22.2,7
2023-09-18 21:00:00,4827.0,3248.0,8075.0,0.0,0.0,5.0,5.0,80.0,408.0,966.0,1471.0,3449.0,1687.0,4.0,8075.0,4182,23.4,,1.7,80,,0,21.5,12
2023-09-18 22:00:00,4134.0,2464.0,6598.0,0.0,0.0,3.0,2.0,52.0,299.0,729.0,949.0,2622.0,1936.0,5.0,6598.0,3244,23.0,,2.2,82,,0,21.3,19
2023-09-18 23:00:00,2638.0,1143.0,3781.0,0.0,0.0,2.0,0.0,25.0,230.0,388.0,507.0,1582.0,1045.0,2.0,3781.0,1898,22.6,,2.5,85,,0,20.9,16
2023-09-19 00:00:00,1793.0,572.0,2365.0,0.0,0.0,1.0,1.0,45.0,249.0,257.0,291.0,859.0,661.0,1.0,2365.0,1263,22.2,,1.7,87,,5,20.6,19
2023-09-19 01:00:00,1190.0,353.0,1543.0,0.0,0.0,3.0,5.0,32.0,218.0,205.0,217.0,493.0,370.0,0.0,1543.0,791,22.0,,0.6,88,,1,20.3,19
2023-09-19 02:00:00,803.0,210.0,1013.0,0.0,0.0,1.0,3.0,33.0,171.0,145.0,142.0,329.0,189.0,0.0,1013.0,453,21.8,,0.5,88,,5,20.3,21
2023-09-19 03:00:00,536.0,124.0,660.0,0.0,0.0,3.0,2.0,25.0,122.0,120.0,101.0,194.0,93.0,0.0,660.0,339,21.9,,0.7,90,,6,21.3,26
2023-09-19 04:00:00,490.0,183.0,673.0,0.0,0.0,0.0,1.0,37.0,120.0,144.0,102.0,179.0,90.0,0.0,673.0,291,21.7,,0.2,89,,7,20.7,20
2023-09-19 05:00:00,1105.0,485.0,1590.0,0.0,1.0,0.0,3.0,60.0,245.0,320.0,391.0,470.0,99.0,1.0,1590.0,671,21.8,,0.4,91,,6,20.9,21
2023-09-19 06:00:00,2586.0,1063.0,3649.0,0.0,0.0,3.0,13.0,122.0,411.0,813.0,877.0,1128.0,280.0,1.0,3649.0,1625,21.6,,1.4,90,,7,21.0,23
2023-09-19 07:00:00,6127.0,3184.0,9311.0,0.0,0.0,2.0,12.0,152.0,752.0,1719.0,2095.0,2728.0,1844.0,7.0,9311.0,4207,21.8,,1.9,91,,7,22.0,14
2023-09-19 08:00:00,7127.0,5134.0,12261.0,0.0,1.0,4.0,23.0,140.0,778.0,1978.0,2999.0,5061.0,1262.0,12.0,12261.0,5966,22.1,,1.0,90,,8,23.3,12
2023-09-19 09:00:00,3392.0,2547.0,5939.0,0.0,0.0,1.0,17.0,129.0,509.0,870.0,1373.0,2345.0,695.0,0.0,5939.0,2932,23.2,,0.6,88,,9,25.4,21
2023-09-19 10:00:00,2201.0,1658.0,3859.0,0.0,0.0,2.0,19.0,107.0,363.0,633.0,812.0,1334.0,588.0,1.0,3859.0,1933,24.1,,0.6,85,,8,27.1,20
2023-09-19 11:00:00,2689.0,1813.0,4502.0,0.0,0.0,1.0,19.0,98.0,456.0,710.0,970.0,1629.0,618.0,1.0,4502.0,2154,25.9,,2.7,75,,6,32.4,21
2023-09-19 12:00:00,2840.0,1968.0,4808.0,0.0,0.0,3.0,15.0,92.0,463.0,751.0,1088.0,1756.0,639.0,1.0,4808.0,2380,26.3,,2.8,68,,9,30.6,37
2023-09-19 13:00:00,2543.0,1930.0,4473.0,0.0,0.0,1.0,24.0,113.0,441.0,751.0,897.0,1566.0,680.0,0.0,4473.0,2221,26.9,,1.5,66,,9,30.5,48
2023-09-19 14:00:00,2542.0,1936.0,4478.0,0.0,0.0,3.0,14.0,114.0,417.0,725.0,878.0,1545.0,772.0,9.0,4478.0,2232,27.1,,2.1,64,,9,29.1,39
2023-09-19 15:00:00,2997.0,2263.0,5260.0,0.0,0.0,2.0,18.0,147.0,523.0,822.0,1001.0,1652.0,1086.0,8.0,5260.0,2515,26.8,,2.5,67,,9,28.3,51
2023-09-19 16:00:00,4869.0,3233.0,8102.0,0.0,2.0,3.0,24.0,165.0,653.0,1148.0,1326.0,2139.0,2627.0,15.0,8102.0,3460,26.2,,3.1,69,,9,26.5,39
2023-09-19 17:00:00,7032.0,4507.0,11539.0,0.0,0.0,3.0,18.0,181.0,943.0,1833.0,2455.0,4128.0,1967.0,10.0,11539.0,5434,25.7,,3.0,71,,10,25.3,40
2023-09-19 18:00:00,8788.0,6273.0,15061.0,0.0,0.0,3.0,16.0,136.0,992.0,2316.0,3492.0,6088.0,2011.0,6.0,15061.0,7472,25.2,,2.4,77,,10,24.4,33
2023-09-19 19:00:00,5863.0,4121.0,9984.0,0.0,0.0,3.0,11.0,97.0,649.0,1343.0,2100.0,4209.0,1564.0,7.0,9984.0,5048,24.8,,2.6,79,,10,23.7,36
2023-09-19 20:00:00,4897.0,3595.0,8492.0,0.0,0.0,2.0,4.0,79.0,508.0,1151.0,1655.0,3634.0,1453.0,6.0,8492.0,4383,24.5,,2.0,81,,9,23.3,32
2023-09-19 21:00:00,4676.0,3017.0,7693.0,0.0,0.0,1.0,1.0,58.0,403.0,1044.0,1290.0,3328.0,1566.0,2.0,7693.0,3974,24.2,,0.3,83,,9,22.9,28
2023-09-19 22:00:00,4135.0,2344.0,6479.0,0.0,0.0,3.0,3.0,53.0,295.0,695.0,1048.0,2554.0,1820.0,7.0,6479.0,3277,24.1,,1.2,85,,10,23.0,24
2023-09-19 23:00:00,2641.0,1148.0,3789.0,0.0,0.0,2.0,3.0,30.0,205.0,377.0,566.0,1585.0,1021.0,0.0,3789.0,1881,23.9,,0.8,85,,10,22.8,27
2023-09-20 00:00:00,1871.0,608.0,2479.0,0.0,0.0,1.0,3.0,47.0,242.0,266.0,350.0,894.0,675.0,0.0,2479.0,1247,23.9,,1.2,86,,10,22.8,22
2023-09-20 01:00:00,1211.0,366.0,1577.0,0.0,0.0,0.0,4.0,43.0,192.0,218.0,209.0,529.0,382.0,0.0,1577.0,790,23.6,,2.0,87,,10,22.7,35
2023-09-20 02:00:00,723.0,167.0,890.0,0.0,0.0,0.0,1.0,32.0,130.0,145.0,119.0,280.0,183.0,0.0,890.0,478,23.3,0.0,1.1,88,,10,22.5,32
2023-09-20 03:00:00,337.0,88.0,425.0,0.0,0.0,2.0,0.0,23.0,80.0,75.0,56.0,118.0,71.0,0.0,425.0,176,23.1,0.0,1.0,86,,10,22.4,29
2023-09-20 04:00:00,200.0,43.0,243.0,0.0,0.0,0.0,1.0,15.0,52.0,56.0,43.0,61.0,15.0,0.0,243.0,91,22.9,0.3,1.6,90,,10,22.3,31
2023-09-20 05:00:00,347.0,104.0,451.0,0.0,0.0,0.0,2.0,19.0,70.0,93.0,116.0,125.0,26.0,0.0,451.0,184,22.2,0.2,0.9,88,,10,22.0,29
2023-09-20 06:00:00,681.0,215.0,896.0,0.0,0.0,0.0,3.0,29.0,130.0,188.0,228.0,250.0,68.0,0.0,896.0,370,21.3,0.1,1.6,88,,10,21.6,20
2023-09-20 07:00:00,656.0,196.0,852.0,0.0,0.0,0.0,6.0,21.0,64.0,168.0,152.0,196.0,244.0,1.0,852.0,334,21.7,0.3,1.5,93,,10,21.8,24
2023-09-20 08:00:00,695.0,277.0,972.0,0.0,0.0,1.0,6.0,14.0,76.0,175.0,231.0,346.0,123.0,0.0,972.0,409,21.7,1.0,2.6,94,,10,21.9,34
2023-09-20 09:00:00,338.0,139.0,477.0,0.0,0.0,0.0,2.0,14.0,53.0,90.0,101.0,164.0,53.0,0.0,477.0,223,22.0,0.7,3.0,94,,10,22.9,30
